#Wavelength		best fit		1sig lower bound		1sig upper bound 
0.88844260283399	0.1252569525665846	0.12375008130826444    0.12587815383756001
0.8986975109292498	0.12526607705687032	0.12410997433920296    0.12588044729032655
0.9090690520206254	0.12524426050695017	0.1234325226815513    0.12587414811573946
0.9191024779626893	0.12524677332783335	0.12348979270667666    0.12587508976213657
0.9287823158965947	0.12528715875222232	0.12380842335991965    0.12589818229692942
0.9409153454148828	0.1252543392938173	0.12359413868735208    0.12587968627811066
0.9574947663145728	0.12525227570967196	0.12345886949563163    0.1258795912107397
1.1441742997003812	0.12508556392871445	0.12466698243086889    0.12553056133334883
1.1643284867697152	0.12507275160598963	0.12464039831444601    0.12552492473772542
1.1842483921504288	0.12507481711447105	0.12464931737710963    0.1255224830203001
1.20390662689921	0.12506194033024948	0.12462809737634725    0.1255130055302309
1.2238945349225496	0.12506297272463712	0.12462990152859674    0.1255135249649033
1.2442108859809362	0.12506649987771945	0.1246402547335248    0.12551070998023667
1.2642352866630748	0.12505796149951717	0.1246202916664421    0.1255112062944617
1.2839395467713657	0.12505711647956147	0.12461886010056511    0.12551069332145798
1.303954269942875	0.12505912473966693	0.12462039526997636    0.12551357051420114
1.3242775866350454	0.1250966245230576	0.12468559365183784    0.12553816002668555
1.3442485305385194	0.1251426603735279	0.1247620306686731    0.12560447761442478
1.3638383706391866	0.12581024018261655	0.12551470631881634    0.1263363544123271
1.3837170247654231	0.1251864743982293	0.12481806162575647    0.12565982462803024
1.4038820423525102	0.1251559459064555	0.12477823105388894    0.1256201706197248
1.42363216292434	0.12525922653652238	0.1249424359840868    0.12577199599619235
1.4436601325253864	0.12529341018262893	0.12493325154474436    0.1257803458995193
1.463969859996749	0.12510682438940945	0.12470762252674354    0.12555325066809053
1.4838231301124523	0.12522191683339706	0.12486973512461982    0.12570915991065196
1.5039490049790343	0.12512638472459087	0.12474988122705788    0.12559858156949358
1.5243444425163601	0.12508034188951156	0.12466164931404819    0.12552191301359977
1.544247527142865	0.12512238972434908	0.12474037476822636    0.12558083649063592
1.5644104826795147	0.12509288323268042	0.1246844339295787    0.12553359575010634
1.584044525896968	0.1250706178818956	0.12464525461070448    0.12551578910224334
1.6039283123231538	0.12507878674514514	0.12465964989959083    0.12552032366749444
1.6240583217743245	0.12506638602963702	0.12463679310102066    0.12551472517286405
3.529300587502279	0.12520073373229623	0.12486520263628861    0.12569998269376517
4.461515374011372	0.12532663326701649	0.12501067714525782    0.12586104466445727
